DS,Y
1977-12-01,8.62
1977-12-02,8.62
1977-12-05,8.62
1977-12-06,8.62
1977-12-07,8.62
1977-12-08,8.62
1977-12-09,8.62
1977-12-12,8.62
1977-12-13,8.62
1977-12-14,8.62
1977-12-15,8.62
1977-12-16,8.47
1977-12-19,8.47
1977-12-20,8.47
1977-12-21,8.47
1977-12-22,8.47
1977-12-23,8.47
1977-12-26,.
1977-12-27,8.47
1977-12-28,8.47
1977-12-29,8.47
1977-12-30,8.23
1978-01-02,.
1978-01-03,8.47
1978-01-04,8.47
1978-01-05,8.47
1978-01-06,8.23
1978-01-09,8.23
1978-01-10,8.23
1978-01-11,8.23
1978-01-12,8.23
1978-01-13,8.16
1978-01-16,8.16
1978-01-17,8.16
1978-01-18,8.16
1978-01-19,8.16
1978-01-20,8.16
1978-01-23,8.10
1978-01-24,8.10
1978-01-25,8.10
1978-01-26,8.10
1978-01-27,8.10
1978-01-30,8.10
1978-01-31,8.10
1978-02-01,8.06
1978-02-02,8.06
1978-02-03,8.06
1978-02-06,8.06
1978-02-07,8.10
1978-02-08,8.10
1978-02-09,8.10
1978-02-10,8.13
1978-02-13,.
1978-02-14,8.13
1978-02-15,8.13
1978-02-16,8.13
1978-02-17,8.13
1978-02-20,.
1978-02-21,8.13
1978-02-22,8.13
1978-02-23,8.13
1978-02-24,8.13
1978-02-27,8.13
1978-02-28,8.13
1978-03-01,8.13
1978-03-02,8.13
1978-03-03,8.13
1978-03-06,8.10
1978-03-07,8.10
1978-03-08,8.10
1978-03-09,8.10
1978-03-10,8.10
1978-03-13,8.23
1978-03-14,8.23
1978-03-15,8.23
1978-03-16,8.23
1978-03-17,8.23
1978-03-20,8.10
1978-03-21,8.10
1978-03-22,8.23
1978-03-23,8.33
1978-03-24,8.33
1978-03-27,8.33
1978-03-28,8.33
1978-03-29,8.33
1978-03-30,8.33
1978-03-31,8.33
1978-04-03,8.33
1978-04-04,8.33
1978-04-05,8.33
1978-04-06,8.33
1978-04-07,8.38
1978-04-10,8.38
1978-04-11,8.38
1978-04-12,8.38
1978-04-13,8.38
1978-04-14,8.40
1978-04-17,8.40
1978-04-18,8.40
1978-04-19,8.40
1978-04-20,8.40
1978-04-21,8.70
1978-04-24,8.70
1978-04-25,8.70
1978-04-26,8.70
1978-04-27,8.70
1978-04-28,8.58
1978-05-01,8.58
1978-05-02,8.58
1978-05-03,8.58
1978-05-04,8.58
1978-05-05,8.55
1978-05-08,8.55
1978-05-09,8.55
1978-05-10,8.55
1978-05-11,8.55
1978-05-12,8.55
1978-05-15,8.64
1978-05-16,8.64
1978-05-17,8.64
1978-05-18,8.64
1978-05-19,8.64
1978-05-22,8.67
1978-05-23,8.67
1978-05-24,8.67
1978-05-25,8.67
1978-05-26,8.44
1978-05-29,8.44
1978-05-30,.
1978-05-31,8.44
1978-06-01,8.44
1978-06-02,8.40
1978-06-05,8.40
1978-06-06,8.40
1978-06-07,8.40
1978-06-08,8.40
1978-06-09,8.40
1978-06-12,8.44
1978-06-13,8.44
1978-06-14,8.44
1978-06-15,8.44
1978-06-16,8.44
1978-06-19,8.44
1978-06-20,8.44
1978-06-21,8.44
1978-06-22,8.44
1978-06-23,8.44
1978-06-26,8.33
1978-06-27,8.33
1978-06-28,8.33
1978-06-29,8.33
1978-06-30,8.33
1978-07-03,8.26
1978-07-04,.
1978-07-05,8.26
1978-07-06,8.26
1978-07-07,8.23
1978-07-10,8.23
1978-07-11,8.23
1978-07-12,8.23
1978-07-13,8.23
1978-07-14,8.13
1978-07-17,8.13
1978-07-18,8.13
1978-07-19,8.13
1978-07-20,8.13
1978-07-21,8.13
1978-07-24,8.13
1978-07-25,8.13
1978-07-26,8.13
1978-07-27,8.13
1978-07-28,8.13
1978-07-31,7.97
1978-08-01,7.97
1978-08-02,7.97
1978-08-03,7.97
1978-08-04,7.97
1978-08-07,8.03
1978-08-08,8.03
1978-08-09,8.03
1978-08-10,8.03
1978-08-11,8.03
1978-08-14,7.90
1978-08-15,7.90
1978-08-16,7.90
1978-08-17,7.90
1978-08-18,7.90
1978-08-21,8.03
1978-08-22,8.03
1978-08-23,8.03
1978-08-24,8.03
1978-08-25,8.03
1978-08-28,8.16
1978-08-29,8.16
1978-08-30,8.16
1978-08-31,8.16
1978-09-01,8.16
1978-09-04,.
1978-09-05,8.03
1978-09-06,8.03
1978-09-07,8.03
1978-09-08,8.03
1978-09-11,8.11
1978-09-12,8.11
1978-09-13,8.11
1978-09-14,8.11
1978-09-15,8.11
1978-09-18,8.01
1978-09-19,8.01
1978-09-20,8.01
1978-09-21,8.01
1978-09-22,8.01
1978-09-25,7.97
1978-09-26,7.97
1978-09-27,7.97
1978-09-28,7.97
1978-09-29,7.97
1978-10-02,7.97
1978-10-03,7.97
1978-10-04,7.97
1978-10-05,7.97
1978-10-06,7.97
1978-10-09,.
1978-10-10,7.92
1978-10-11,7.92
1978-10-12,7.91
1978-10-13,7.91
1978-10-16,7.87
1978-10-17,7.87
1978-10-18,7.87
1978-10-19,7.87
1978-10-20,7.97
1978-10-23,7.97
1978-10-24,7.97
1978-10-25,7.97
1978-10-26,7.97
1978-10-27,7.97
1978-10-30,7.66
1978-10-31,7.66
1978-11-01,7.66
1978-11-02,7.66
1978-11-03,7.66
1978-11-06,7.81
1978-11-07,.
1978-11-08,7.81
1978-11-09,7.81
1978-11-10,7.81
1978-11-13,8.00
1978-11-14,8.00
1978-11-15,8.00
1978-11-16,8.00
1978-11-17,8.20
1978-11-20,8.20
1978-11-21,8.20
1978-11-22,8.20
1978-11-23,.
1978-11-24,8.33
1978-11-27,8.33
1978-11-28,8.33
1978-11-29,8.33
1978-11-30,8.33
1978-12-01,8.18
1978-12-04,8.18
1978-12-05,8.18
1978-12-06,8.18
1978-12-07,8.18
1978-12-08,8.18
1978-12-11,8.29
1978-12-12,8.29
1978-12-13,8.29
1978-12-14,8.29
1978-12-15,8.29
1978-12-18,8.16
1978-12-19,8.16
1978-12-20,8.16
1978-12-21,8.16
1978-12-22,8.23
1978-12-25,.
1978-12-26,8.23
1978-12-27,8.23
1978-12-28,8.23
1978-12-29,8.23
1979-01-01,.
1979-01-02,8.08
1979-01-03,8.08
1979-01-04,8.08
1979-01-05,8.08
1979-01-08,8.08
1979-01-09,8.08
1979-01-10,8.08
1979-01-11,8.08
1979-01-12,8.33
1979-01-15,8.33
1979-01-16,8.33
1979-01-17,8.33
1979-01-18,8.33
1979-01-19,8.23
1979-01-22,8.23
1979-01-23,8.23
1979-01-24,8.23
1979-01-25,8.23
1979-01-26,8.29
1979-01-29,8.29
1979-01-30,8.29
1979-01-31,8.29
1979-02-01,8.29
1979-02-02,8.29
1979-02-05,8.30
1979-02-06,8.30
1979-02-07,8.30
1979-02-08,8.30
1979-02-09,8.30
1979-02-12,.
1979-02-13,8.22
1979-02-14,8.22
1979-02-15,8.22
1979-02-16,8.22
1979-02-19,.
1979-02-20,8.22
1979-02-21,8.22
1979-02-22,8.22
1979-02-23,8.22
1979-02-26,8.22
1979-02-27,8.22
1979-02-28,8.22
1979-03-01,8.22
1979-03-02,8.17
1979-03-05,8.22
1979-03-06,8.22
1979-03-07,8.22
1979-03-08,8.22
1979-03-09,8.22
1979-03-12,8.18
1979-03-13,8.18
1979-03-14,8.18
1979-03-15,8.18
1979-03-16,8.29
1979-03-19,8.29
1979-03-20,8.29
1979-03-21,8.29
1979-03-22,8.29
1979-03-23,8.30
1979-03-26,8.30
1979-03-27,8.30
1979-03-28,8.30
1979-03-29,8.30
1979-03-30,8.16
1979-04-02,8.14
1979-04-03,8.14
1979-04-04,8.14
1979-04-05,8.08
1979-04-06,8.10
1979-04-09,8.20
1979-04-10,8.20
1979-04-11,8.20
1979-04-12,8.20
1979-04-13,8.13
1979-04-16,8.10
1979-04-17,8.10
1979-04-18,8.10
1979-04-19,8.20
1979-04-20,8.30
1979-04-23,8.30
1979-04-24,8.30
1979-04-25,8.33
1979-04-26,8.33
1979-04-27,8.37
1979-04-30,8.37
1979-05-01,8.37
1979-05-02,8.37
1979-05-03,8.37
1979-05-04,8.26
1979-05-07,8.26
1979-05-08,8.26
1979-05-09,8.26
1979-05-10,8.30
1979-05-11,8.39
1979-05-14,8.39
1979-05-15,8.39
1979-05-16,8.39
1979-05-17,8.39
1979-05-18,8.22
1979-05-21,8.22
1979-05-22,8.22
1979-05-23,8.22
1979-05-24,8.22
1979-05-25,8.26
1979-05-28,8.22
1979-05-29,8.22
1979-05-30,.
1979-05-31,8.16
1979-06-01,8.16
1979-06-04,8.16
1979-06-05,8.16
1979-06-06,8.16
1979-06-07,8.16
1979-06-08,8.17
1979-06-11,8.17
1979-06-12,8.10
1979-06-13,8.06
1979-06-14,8.00
1979-06-15,8.15
1979-06-18,8.16
1979-06-19,8.16
1979-06-20,8.06
1979-06-21,8.06
1979-06-22,8.13
1979-06-25,8.13
1979-06-26,8.10
1979-06-27,8.11
1979-06-28,8.08
1979-06-29,8.06
1979-07-02,8.01
1979-07-03,7.87
1979-07-04,.
1979-07-05,7.97
1979-07-06,7.96
1979-07-09,7.96
1979-07-10,7.96
1979-07-11,7.96
1979-07-12,7.96
1979-07-13,8.00
1979-07-16,8.00
1979-07-17,7.91
1979-07-18,7.91
1979-07-19,7.84
1979-07-20,7.84
1979-07-23,7.80
1979-07-24,7.75
1979-07-25,7.75
1979-07-26,7.75
1979-07-27,7.94
1979-07-30,7.94
1979-07-31,7.96
1979-08-01,8.00
1979-08-02,8.00
1979-08-03,7.87
1979-08-06,7.99
1979-08-07,7.99
1979-08-08,7.99
1979-08-09,8.03
1979-08-10,8.00
1979-08-13,7.99
1979-08-14,7.99
1979-08-15,7.99
1979-08-16,7.99
1979-08-17,8.00
1979-08-20,8.00
1979-08-21,8.00
1979-08-22,8.00
1979-08-23,8.00
1979-08-24,8.08
1979-08-27,8.08
1979-08-28,8.08
1979-08-29,8.08
1979-08-30,8.08
1979-08-31,8.03
1979-09-03,.
1979-09-04,8.08
1979-09-05,8.03
1979-09-06,8.03
1979-09-07,8.03
1979-09-10,8.03
1979-09-11,8.03
1979-09-12,8.03
1979-09-13,8.14
1979-09-14,8.24
1979-09-17,8.24
1979-09-18,8.24
1979-09-19,8.24
1979-09-20,8.24
1979-09-21,8.13
1979-09-24,8.24
1979-09-25,8.24
1979-09-26,8.24
1979-09-27,8.06
1979-09-28,8.07
1979-10-01,8.09
1979-10-02,8.09
1979-10-03,8.08
1979-10-04,8.08
1979-10-05,8.12
1979-10-08,.
1979-10-09,8.25
1979-10-10,8.25
1979-10-11,8.18
1979-10-12,8.18
1979-10-15,8.18
1979-10-16,8.18
1979-10-17,8.18
1979-10-18,8.25
1979-10-19,8.26
1979-10-22,8.26
1979-10-23,8.34
1979-10-24,8.30
1979-10-25,8.30
1979-10-26,8.30
1979-10-29,8.30
1979-10-30,8.40
1979-10-31,8.40
1979-11-01,8.32
1979-11-02,8.37
1979-11-05,8.33
1979-11-06,.
1979-11-07,8.28
1979-11-08,8.25
1979-11-09,8.28
1979-11-12,.
1979-11-13,8.28
1979-11-14,8.23
1979-11-15,8.10
1979-11-16,8.10
1979-11-19,8.15
1979-11-20,8.15
1979-11-21,8.15
1979-11-22,.
1979-11-23,8.12
1979-11-26,8.10
1979-11-27,8.16
1979-11-28,8.16
1979-11-29,8.10
1979-11-30,8.03
1979-12-03,8.00
1979-12-04,8.08
1979-12-05,8.10
1979-12-06,8.13
1979-12-07,8.03
1979-12-10,8.15
1979-12-11,8.15
1979-12-12,8.04
1979-12-13,8.13
1979-12-14,8.14
1979-12-17,8.14
1979-12-18,8.14
1979-12-19,8.14
1979-12-20,8.10
1979-12-21,8.14
1979-12-24,8.14
1979-12-25,.
1979-12-26,8.14
1979-12-27,8.10
1979-12-28,8.00
1979-12-31,8.00
1980-01-01,.
1980-01-02,8.00
1980-01-03,7.95
1980-01-04,8.05
1980-01-07,8.05
1980-01-08,8.05
1980-01-09,8.00
1980-01-10,8.00
1980-01-11,8.03
1980-01-14,8.03
1980-01-15,7.90
1980-01-16,7.90
1980-01-17,7.96
1980-01-18,7.85
1980-01-21,7.93
1980-01-22,7.98
1980-01-23,8.00
1980-01-24,8.00
1980-01-25,8.00
1980-01-28,8.00
1980-01-29,8.00
1980-01-30,8.00
1980-01-31,8.06
1980-02-01,8.04
1980-02-04,8.04
1980-02-05,8.00
1980-02-06,7.96
1980-02-07,7.92
1980-02-08,7.85
1980-02-11,7.90
1980-02-12,.
1980-02-13,7.90
1980-02-14,7.90
1980-02-15,7.92
1980-02-18,.
1980-02-19,7.98
1980-02-20,8.00
1980-02-21,8.00
1980-02-22,8.00
1980-02-25,8.05
1980-02-26,8.05
1980-02-27,8.02
1980-02-28,8.06
1980-02-29,8.06
1980-03-03,8.08
1980-03-04,8.08
1980-03-05,8.10
1980-03-06,8.13
1980-03-07,8.13
1980-03-10,8.13
1980-03-11,8.15
1980-03-12,8.13
1980-03-13,8.13
1980-03-14,8.17
1980-03-17,8.20
1980-03-18,8.20
1980-03-19,8.16
1980-03-20,8.16
1980-03-21,8.16
1980-03-24,8.16
1980-03-25,8.15
1980-03-26,8.15
1980-03-27,8.20
1980-03-28,8.20
1980-03-31,8.22
1980-04-01,8.30
1980-04-02,8.25
1980-04-03,8.20
1980-04-04,8.20
1980-04-07,8.20
1980-04-08,8.20
1980-04-09,8.20
1980-04-10,8.08
1980-04-11,8.08
1980-04-14,8.03
1980-04-15,8.05
1980-04-16,7.98
1980-04-17,8.05
1980-04-18,8.05
1980-04-21,8.03
1980-04-22,8.00
1980-04-23,7.97
1980-04-24,7.97
1980-04-25,8.00
1980-04-28,7.90
1980-04-29,7.90
1980-04-30,7.90
1980-05-01,7.90
1980-05-02,7.90
1980-05-05,7.90
1980-05-06,7.90
1980-05-07,7.90
1980-05-08,7.90
1980-05-09,7.90
1980-05-12,7.88
1980-05-13,7.90
1980-05-14,7.90
1980-05-15,7.90
1980-05-16,7.90
1980-05-19,7.90
1980-05-20,7.90
1980-05-21,7.85
1980-05-22,7.82
1980-05-23,7.82
1980-05-26,.
1980-05-27,7.71
1980-05-28,7.75
1980-05-29,7.75
1980-05-30,7.75
1980-06-02,7.75
1980-06-03,7.77
1980-06-04,7.92
1980-06-05,7.86
1980-06-06,7.86
1980-06-09,7.82
1980-06-10,7.82
1980-06-11,7.85
1980-06-12,7.82
1980-06-13,7.82
1980-06-16,7.83
1980-06-17,7.85
1980-06-18,7.85
1980-06-19,7.89
1980-06-20,7.87
1980-06-23,7.85
1980-06-24,7.87
1980-06-25,7.87
1980-06-26,7.87
1980-06-27,7.85
1980-06-30,7.80
1980-07-01,7.80
1980-07-02,7.77
1980-07-03,7.80
1980-07-04,.
1980-07-07,7.80
1980-07-08,7.75
1980-07-09,7.75
1980-07-10,7.77
1980-07-11,7.77
1980-07-14,7.75
1980-07-15,7.75
1980-07-16,7.75
1980-07-17,7.77
1980-07-18,7.77
1980-07-21,7.77
1980-07-22,7.76
1980-07-23,7.75
1980-07-24,7.75
1980-07-25,7.73
1980-07-28,7.77
1980-07-29,7.77
1980-07-30,7.76
1980-07-31,7.80
1980-08-01,7.80
1980-08-04,7.77
1980-08-05,7.78
1980-08-06,7.75
1980-08-07,7.75
1980-08-08,7.79
1980-08-11,7.79
1980-08-12,7.79
1980-08-13,7.77
1980-08-14,7.77
1980-08-15,7.77
1980-08-18,7.80
1980-08-19,7.83
1980-08-20,7.80
1980-08-21,7.80
1980-08-22,7.80
1980-08-25,7.80
1980-08-26,7.80
1980-08-27,7.77
1980-08-28,7.75
1980-08-29,7.75
1980-09-01,.
1980-09-02,7.73
1980-09-03,7.73
1980-09-04,7.73
1980-09-05,7.73
1980-09-08,7.74
1980-09-09,7.74
1980-09-10,7.77
1980-09-11,7.72
1980-09-12,7.73
1980-09-15,7.77
1980-09-16,7.80
1980-09-17,7.80
1980-09-18,7.75
1980-09-19,7.75
1980-09-22,7.75
1980-09-23,7.75
1980-09-24,7.75
1980-09-25,7.75
1980-09-26,7.75
1980-09-29,7.75
1980-09-30,7.75
1980-10-01,7.75
1980-10-02,7.77
1980-10-03,7.77
1980-10-06,7.75
1980-10-07,7.76
1980-10-08,7.76
1980-10-09,7.76
1980-10-10,7.75
1980-10-13,.
1980-10-14,7.73
1980-10-15,7.73
1980-10-16,7.73
1980-10-17,7.73
1980-10-20,7.72
1980-10-21,7.72
1980-10-22,7.72
1980-10-23,7.72
1980-10-24,7.68
1980-10-27,7.68
1980-10-28,7.72
1980-10-29,7.72
1980-10-30,7.72
1980-10-31,7.72
1980-11-03,7.72
1980-11-04,.
1980-11-05,7.70
1980-11-06,7.70
1980-11-07,7.72
1980-11-10,7.73
1980-11-11,.
1980-11-12,7.75
1980-11-13,7.74
1980-11-14,7.71
1980-11-17,7.80
1980-11-18,7.80
1980-11-19,7.80
1980-11-20,7.80
1980-11-21,7.80
1980-11-24,7.85
1980-11-25,7.85
1980-11-26,7.82
1980-11-27,.
1980-11-28,7.82
1980-12-01,7.86
1980-12-02,7.86
1980-12-03,7.92
1980-12-04,7.92
1980-12-05,7.92
1980-12-08,7.91
1980-12-09,7.92
1980-12-10,7.92
1980-12-11,7.97
1980-12-12,7.95
1980-12-15,7.92
1980-12-16,7.98
1980-12-17,7.99
1980-12-18,7.98
1980-12-19,7.97
1980-12-22,7.95
1980-12-23,7.91
1980-12-24,7.91
1980-12-25,.
1980-12-26,7.91
1980-12-29,7.94
1980-12-30,7.94
1980-12-31,7.94
1981-01-01,.
1981-01-02,7.89
1981-01-05,7.81
1981-01-06,7.89
1981-01-07,7.86
1981-01-08,7.95
1981-01-09,7.95
1981-01-12,7.93
1981-01-13,7.99
1981-01-14,7.97
1981-01-15,7.96
1981-01-16,7.97
1981-01-19,7.97
1981-01-20,7.90
1981-01-21,7.93
1981-01-22,7.93
1981-01-23,7.98
1981-01-26,7.98
1981-01-27,8.03
1981-01-28,8.05
1981-01-29,8.07
1981-01-30,8.10
1981-02-02,8.20
1981-02-03,8.15
1981-02-04,8.12
1981-02-05,8.15
1981-02-06,8.16
1981-02-09,8.16
1981-02-10,8.16
1981-02-11,8.18
1981-02-12,.
1981-02-13,8.21
1981-02-16,.
1981-02-17,8.24
1981-02-18,8.22
1981-02-19,8.22
1981-02-20,8.23
1981-02-23,8.29
1981-02-24,8.31
1981-02-25,8.33
1981-02-26,8.32
1981-02-27,8.33
1981-03-02,8.33
1981-03-03,8.25
1981-03-04,8.19
1981-03-05,8.23
1981-03-06,8.23
1981-03-09,8.26
1981-03-10,8.23
1981-03-11,8.16
1981-03-12,8.18
1981-03-13,8.23
1981-03-16,8.23
1981-03-17,8.20
1981-03-18,8.21
1981-03-19,8.23
1981-03-20,8.23
1981-03-23,8.28
1981-03-24,8.26
1981-03-25,8.27
1981-03-26,8.26
1981-03-27,8.31
1981-03-30,8.31
1981-03-31,8.27
1981-04-01,8.27
1981-04-02,8.27
1981-04-03,8.31
1981-04-06,8.35
1981-04-07,8.33
1981-04-08,8.23
1981-04-09,8.26
1981-04-10,8.26
1981-04-13,8.32
1981-04-14,8.32
1981-04-15,8.33
1981-04-16,8.32
1981-04-17,8.32
1981-04-20,8.32
1981-04-21,8.31
1981-04-22,8.27
1981-04-23,8.23
1981-04-24,8.25
1981-04-27,8.25
1981-04-28,8.26
1981-04-29,8.31
1981-04-30,8.33
1981-05-01,8.35
1981-05-04,8.38
1981-05-05,8.38
1981-05-06,8.33
1981-05-07,8.34
1981-05-08,8.33
1981-05-11,8.34
1981-05-12,8.36
1981-05-13,8.37
1981-05-14,8.43
1981-05-15,8.45
1981-05-18,8.39
1981-05-19,8.40
1981-05-20,8.42
1981-05-21,8.41
1981-05-22,8.43
1981-05-25,.
1981-05-26,8.50
1981-05-27,8.50
1981-05-28,8.50
1981-05-29,8.48
1981-06-01,8.50
1981-06-02,8.50
1981-06-03,8.53
1981-06-04,8.57
1981-06-05,8.60
1981-06-08,8.60
1981-06-09,8.62
1981-06-10,8.60
1981-06-11,8.58
1981-06-12,8.61
1981-06-15,8.55
1981-06-16,8.49
1981-06-17,8.49
1981-06-18,8.51
1981-06-19,8.53
1981-06-22,8.52
1981-06-23,8.51
1981-06-24,8.54
1981-06-25,8.56
1981-06-26,8.59
1981-06-29,8.62
1981-06-30,8.62
1981-07-01,8.65
1981-07-02,8.81
1981-07-03,8.84
1981-07-06,8.85
1981-07-07,8.77
1981-07-08,8.85
1981-07-09,8.87
1981-07-10,8.83
1981-07-13,8.84
1981-07-14,8.95
1981-07-15,8.93
1981-07-16,8.93
1981-07-17,8.93
1981-07-20,8.97
1981-07-21,8.98
1981-07-22,9.00
1981-07-23,8.97
1981-07-24,8.98
1981-07-27,8.92
1981-07-28,8.98
1981-07-29,8.98
1981-07-30,9.02
1981-07-31,9.00
1981-08-03,9.07
1981-08-04,9.09
1981-08-05,9.09
1981-08-06,9.10
1981-08-07,9.16
1981-08-10,9.26
1981-08-11,9.24
1981-08-12,9.11
1981-08-13,9.07
1981-08-14,9.07
1981-08-17,8.99
1981-08-18,8.94
1981-08-19,8.97
1981-08-20,8.97
1981-08-21,8.93
1981-08-24,8.93
1981-08-25,9.07
1981-08-26,9.05
1981-08-27,9.06
1981-08-28,9.05
1981-08-31,9.05
1981-09-01,9.05
1981-09-02,9.04
1981-09-03,9.01
1981-09-04,9.01
1981-09-07,.
1981-09-08,9.17
1981-09-09,9.18
1981-09-10,9.15
1981-09-11,9.14
1981-09-14,9.17
1981-09-15,9.08
1981-09-16,9.06
1981-09-17,9.04
1981-09-18,9.07
1981-09-21,9.11
1981-09-22,9.11
1981-09-23,9.13
1981-09-24,9.24
1981-09-25,9.22
1981-09-28,9.20
1981-09-29,9.12
1981-09-30,9.12
1981-10-01,9.10
1981-10-02,9.09
1981-10-05,9.05
1981-10-06,9.11
1981-10-07,9.08
1981-10-08,8.96
1981-10-09,8.93
1981-10-12,.
1981-10-13,9.18
1981-10-14,9.17
1981-10-15,9.10
1981-10-16,9.18
1981-10-19,9.20
1981-10-20,9.21
1981-10-21,9.21
1981-10-22,9.21
1981-10-23,9.20
1981-10-26,9.24
1981-10-27,9.18
1981-10-28,9.17
1981-10-29,9.13
1981-10-30,9.13
1981-11-02,9.17
1981-11-03,.
1981-11-04,9.18
1981-11-05,9.18
1981-11-06,9.17
1981-11-09,9.10
1981-11-10,9.14
1981-11-11,.
1981-11-12,9.10
1981-11-13,9.10
1981-11-16,9.09
1981-11-17,9.12
1981-11-18,9.17
1981-11-19,9.08
1981-11-20,9.14
1981-11-23,9.17
1981-11-24,9.13
1981-11-25,9.16
1981-11-26,.
1981-11-27,9.11
1981-11-30,9.12
1981-12-01,9.09
1981-12-02,9.15
1981-12-03,9.13
1981-12-04,9.13
1981-12-07,9.13
1981-12-08,9.16
1981-12-09,9.12
1981-12-10,9.17
1981-12-11,9.15
1981-12-14,9.15
1981-12-15,9.11
1981-12-16,9.13
1981-12-17,9.12
1981-12-18,9.12
1981-12-21,9.16
1981-12-22,9.13
1981-12-23,9.12
1981-12-24,9.12
1981-12-25,.
1981-12-28,9.13
1981-12-29,9.11
1981-12-30,9.11
1981-12-31,9.13
1982-01-01,.
1982-01-04,9.07
1982-01-05,9.10
1982-01-06,9.11
1982-01-07,9.15
1982-01-08,9.14
1982-01-11,9.17
1982-01-12,9.17
1982-01-13,9.18
1982-01-14,9.17
1982-01-15,9.15
1982-01-18,9.14
1982-01-19,9.14
1982-01-20,9.17
1982-01-21,9.15
1982-01-22,9.18
1982-01-25,9.20
1982-01-26,9.20
1982-01-27,9.17
1982-01-28,9.15
1982-01-29,9.14
1982-02-01,9.19
1982-02-02,9.18
1982-02-03,9.15
1982-02-04,9.15
1982-02-05,9.15
1982-02-08,9.16
1982-02-09,9.19
1982-02-10,9.18
1982-02-11,9.17
1982-02-12,.
1982-02-15,.
1982-02-16,9.26
1982-02-17,9.26
1982-02-18,9.25
1982-02-19,9.23
1982-02-22,9.23
1982-02-23,9.26
1982-02-24,9.27
1982-02-25,9.27
1982-02-26,9.31
1982-03-01,9.29
1982-03-02,9.27
1982-03-03,9.28
1982-03-04,9.25
1982-03-05,9.23
1982-03-08,9.26
1982-03-09,9.27
1982-03-10,9.27
1982-03-11,9.27
1982-03-12,9.29
1982-03-15,9.27
1982-03-16,9.27
1982-03-17,9.29
1982-03-18,9.29
1982-03-19,9.30
1982-03-22,9.31
1982-03-23,9.31
1982-03-24,9.31
1982-03-25,9.31
1982-03-26,9.36
1982-03-29,9.35
1982-03-30,9.35
1982-03-31,9.35
1982-04-01,9.35
1982-04-02,9.34
1982-04-05,9.37
1982-04-06,9.39
1982-04-07,9.39
1982-04-08,9.39
1982-04-09,9.39
1982-04-12,9.42
1982-04-13,9.39
1982-04-14,9.41
1982-04-15,9.44
1982-04-16,9.43
1982-04-19,9.42
1982-04-20,9.40
1982-04-21,9.42
1982-04-22,9.40
1982-04-23,9.41
1982-04-26,9.38
1982-04-27,9.39
1982-04-28,9.37
1982-04-29,9.38
1982-04-30,9.35
1982-05-03,9.32
1982-05-04,9.30
1982-05-05,9.31
1982-05-06,9.26
1982-05-07,9.25
1982-05-10,9.22
1982-05-11,9.22
1982-05-12,9.21
1982-05-13,9.26
1982-05-14,9.30
1982-05-17,9.27
1982-05-18,9.29
1982-05-19,9.37
1982-05-20,9.38
1982-05-21,9.28
1982-05-24,9.32
1982-05-25,9.31
1982-05-26,9.33
1982-05-27,9.34
1982-05-28,9.39
1982-05-31,.
1982-06-01,9.38
1982-06-02,9.38
1982-06-03,9.35
1982-06-04,9.34
1982-06-07,9.37
1982-06-08,9.37
1982-06-09,9.37
1982-06-10,9.39
1982-06-11,9.40
1982-06-14,9.46
1982-06-15,9.45
1982-06-16,9.46
1982-06-17,9.52
1982-06-18,9.56
1982-06-21,9.56
1982-06-22,9.54
1982-06-23,9.57
1982-06-24,9.53
1982-06-25,9.57
1982-06-28,9.60
1982-06-29,9.57
1982-06-30,9.53
1982-07-01,9.57
1982-07-02,9.56
1982-07-05,.
1982-07-06,9.59
1982-07-07,9.66
1982-07-08,9.65
1982-07-09,9.61
1982-07-12,9.55
1982-07-13,9.57
1982-07-14,9.59
1982-07-15,9.58
1982-07-16,9.61
1982-07-19,9.53
1982-07-20,9.56
1982-07-21,9.54
1982-07-22,9.53
1982-07-23,9.47
1982-07-26,9.48
1982-07-27,9.52
1982-07-28,9.54
1982-07-29,9.56
1982-07-30,9.56
1982-08-02,9.51
1982-08-03,9.51
1982-08-04,9.58
1982-08-05,9.60
1982-08-06,9.62
1982-08-09,9.66
1982-08-10,9.60
1982-08-11,9.61
1982-08-12,9.64
1982-08-13,9.57
1982-08-16,9.60
1982-08-17,9.62
1982-08-18,9.53
1982-08-19,9.54
1982-08-20,9.53
1982-08-23,9.56
1982-08-24,9.52
1982-08-25,9.51
1982-08-26,9.51
1982-08-27,9.55
1982-08-30,9.63
1982-08-31,9.63
1982-09-01,9.65
1982-09-02,9.58
1982-09-03,9.54
1982-09-06,.
1982-09-07,9.61
1982-09-08,9.61
1982-09-09,9.62
1982-09-10,9.65
1982-09-13,9.69
1982-09-14,9.66
1982-09-15,9.65
1982-09-16,9.68
1982-09-17,9.66
1982-09-20,9.65
1982-09-21,9.65
1982-09-22,9.63
1982-09-23,9.64
1982-09-24,9.67
1982-09-27,9.70
1982-09-28,9.70
1982-09-29,9.69
1982-09-30,9.71
1982-10-01,9.72
1982-10-04,9.73
1982-10-05,9.73
1982-10-06,9.72
1982-10-07,9.72
1982-10-08,9.66
1982-10-11,.
1982-10-12,9.63
1982-10-13,9.65
1982-10-14,9.65
1982-10-15,9.69
1982-10-18,9.68
1982-10-19,9.69
1982-10-20,9.71
1982-10-21,9.70
1982-10-22,9.69
1982-10-25,9.74
1982-10-26,9.74
1982-10-27,9.74
1982-10-28,9.71
